,Altitude,Latitude,Longitude,Year,Declination,Inclination,Horizontal_intensity,Total_intensity,North_component,East_component,Vertical_component,DeclinationSV,InclinationSV,HorizontalSV,TotalSV,NorthSV,EastSV,VerticalSV,B(T)
1804,180.0,-30.000002383340984,-180.0,2008.0,16.346144526558604,-54.92891555916642,25876.676256915074,45034.84831905044,24830.713549374894,7282.72193167379,-36858.31234626306,-0.36924725536326297,-22.27229401605322,0.4226938320327524,-30.844231769372822,-22.157438872392085,-3.5872025839549972,22.047669913102396,4.5034848319050446e-05
1805,200.0,-30.00000237606514,-180.0,2008.0,16.333277182446245,-54.92848956520054,25630.08123811555,44605.21072563108,24595.705492233094,7207.796862546659,-36506.489280750495,-0.36629993862163757,-21.99979852826052,0.4158915966854234,-30.571388308603257,-21.88305809800506,-3.552382680620157,21.905661364159414,4.460521072563108e-05
1806,220.0,-30.000002368833577,-180.0,2008.0,16.32053757157189,-54.928153485906854,25386.53306696114,44180.98350200089,24363.57321809649,7133.888224969787,-36159.137739223865,-0.36327949530496795,-21.731753955423144,0.40914192442604885,-30.30203934143524,-21.612984767337828,-3.518785743936163,21.764806680512734,4.4180983502000896e-05
1807,240.0,-30.000002361645898,-180.0,2008.0,16.3079233111333,-54.92790396231378,25145.98719342856,43762.08248101938,24134.275363236236,7060.979013108699,-35816.186161335914,-0.3601879553973904,-21.46806642470968,0.4024439339790772,-30.036121533375127,-21.347134860390234,-3.4863628042928987,21.625093278349983,4.376208248101938e-05
1808,260.0,-30.000002354501717,-180.0,2008.0,16.29543207027725,-54.92773773053752,24908.399774537265,43348.425040916794,23907.771199320425,6989.052554467795,-35477.56437806595,-0.3570272985907867,-21.208644603822627,0.39579677162129095,-29.773573113429556,-21.085426429626345,-3.4550668381323613,21.48650877964874,4.3348425040916796e-05
1809,280.0,-30.000002347400624,-180.0,2008.0,16.283061568998797,-54.92765161924732,24673.727663776866,42939.93007310035,23684.020624695135,6918.092502651533,-35143.20357987474,-0.35379945558159104,-20.953399613370465,0.3891996100058553,-29.514333824598495,-20.827779533209878,-3.4248526888705917,21.34904100844295,4.2939930073100354e-05
1810,300.0,-30.00000234034225,-180.0,2008.0,16.27080957705625,-54.92764254719491,24441.928400612396,42536.51795068694,23462.984155691516,6848.082830284086,-34813.03628568541,-0.35050630933380283,-20.702244942982155,0.38265164704391647,-29.258344876257194,-20.57411617104351,-3.395676991167459,21.212677987042504,4.253651795068694e-05
1811,320.0,-30.000002333326165,-180.0,2008.0,16.258673912902974,-54.9277075208086,24212.96020007139,42138.11049774583,23244.622917964338,6779.007822084897,-34486.99631266829,-0.34714969630896214,-20.455096370976367,0.3761521048407003,-29.005548898345562,-20.324360223467828,-3.3674980983960623,21.077407932222457,4.2138110497745836e-05
1812,340.0,-30.000002326352032,-180.0,2008.0,16.246652442635995,-54.927843631849754,23986.78194241839,41744.63095923601,23028.898637868893,6710.852068097546,-34165.01874680704,-0.3437314076639003,-20.21187188740656,0.36970022868326696,-28.7558898972857,-20.07843739248261,-3.3402760131695697,20.94321925139582,4.1744630959236016e-05
1813,360.0,-30.00000231941948,-180.0,2008.0,16.234743078961532,-54.92804805512978,23763.353162921067,41356.0039716218,22815.773633881905,6643.600457069193,-33847.039914224224,-0.3402531904169324,-19.972491620314255,0.363295286077182,-28.509313213553156,-19.836275145361995,-3.313972320790873,20.810100538782695,4.135600397162181e-05
1814,380.0,-30.000002312528096,-180.0,2008.0,16.222943780178014,-54.928318046286016,23542.634041711375,40972.15553415012,22605.210808071082,6577.238169977855,-33532.99735324358,-0.3367167485833351,-19.736877765031565,0.35693656582956107,-28.26576548083027,-19.597802660542552,-3.2885501254957585,20.678040571586955,4.097215553415013e-05
